id,group,segment,events
93204,test,low,33.0
1888,test,low,31.0
35117,test,low,30.0
63772,test,low,40.0
2667,test,low,43.0
25324,test,low,35.0
24556,test,low,30.0
97616,test,low,31.0
54016,test,low,46.0
85103,test,low,27.0
63188,test,low,35.0
97245,test,low,37.0
22926,test,low,30.0
95409,test,low,41.0
97009,test,low,32.0
11752,test,low,26.0
54757,test,low,42.0
65346,test,low,31.0
23543,test,low,32.0
99210,test,low,36.0
7678,test,low,31.0
33227,test,low,26.0
79807,test,low,28.0
53535,test,low,29.0
57222,test,low,27.0
51333,test,low,32.0
91312,test,low,38.0
18134,test,low,38.0
14110,test,low,41.0
19408,test,low,35.0
85749,test,low,32.0
64865,test,low,29.0
30654,test,low,31.0
44775,test,low,39.0
84798,test,low,36.0
46740,test,low,38.0
72250,test,low,29.0
1530,test,low,26.0
61702,test,low,32.0
11838,test,low,35.0
92104,test,low,31.0
15144,test,low,32.0
3423,test,low,42.0
65807,test,low,29.0
56764,test,low,28.0
83928,test,low,33.0
80537,test,low,39.0
89228,test,low,31.0
59033,test,low,29.0
86886,test,low,40.0
27738,test,low,33.0
42630,test,low,21.0
60626,test,low,37.0
65360,test,low,38.0
55771,test,low,34.0
22438,test,low,36.0
50710,test,low,42.0
93377,test,low,35.0
85238,test,low,34.0
71671,test,low,33.0
91095,test,low,25.0
61398,test,low,43.0
9741,test,low,32.0
82418,test,low,29.0
20367,test,low,31.0
97529,test,low,29.0
39907,test,low,32.0
50091,test,low,27.0
68757,test,low,32.0
9760,test,low,39.0
21462,test,low,29.0
86709,test,low,42.0
2210,test,low,22.0
63675,test,low,38.0
2772,test,low,33.0
95567,test,low,29.0
85589,test,low,32.0
89508,test,low,28.0
13922,test,low,36.0
22715,test,low,33.0
28233,test,low,32.0
72213,test,low,39.0
60117,test,low,33.0
26359,test,low,35.0
46457,test,low,40.0
90092,test,low,31.0
86278,test,low,30.0
53799,test,low,35.0
3485,test,low,28.0
32505,test,low,32.0
24539,test,low,37.0
93133,test,low,44.0
17086,test,low,33.0
81498,test,low,33.0
51916,test,low,36.0
71004,test,low,25.0
72586,test,low,34.0
56755,test,low,23.0
125,test,low,37.0
58308,test,low,35.0
20397,test,low,22.0
19951,test,low,27.0
63041,test,low,32.0
23484,test,low,35.0
69764,test,low,38.0
4172,test,low,31.0
53506,test,low,30.0
35641,test,low,28.0
13236,test,low,35.0
99444,test,low,34.0
11720,test,low,29.0
92095,test,low,41.0
65634,test,low,36.0
19690,test,low,30.0
63290,test,low,28.0
32585,test,low,29.0
68723,test,low,35.0
10077,test,low,31.0
51587,test,low,35.0
14555,test,low,30.0
58000,test,low,29.0
35602,test,low,36.0
64432,test,low,35.0
95840,test,low,27.0
3667,test,low,24.0
55918,test,low,37.0
55311,test,low,30.0
81037,test,low,30.0
5903,test,low,43.0
91601,test,low,36.0
98283,test,low,32.0
11539,test,low,21.0
16049,test,low,32.0
64785,test,low,33.0
31244,test,low,29.0
9141,test,low,35.0
49713,test,low,40.0
24860,test,low,39.0
60214,test,low,37.0
52679,test,low,23.0
19183,test,low,40.0
17254,test,low,34.0
16935,test,low,40.0
76739,test,low,35.0
86809,test,low,42.0
13183,test,low,40.0
90842,test,low,36.0
70760,test,low,30.0
19516,test,low,36.0
85600,test,low,24.0
47711,test,low,36.0
59673,test,low,27.0
20507,test,low,25.0
84728,test,low,33.0
2291,test,low,30.0
77672,test,low,29.0
12318,test,low,30.0
14858,test,low,30.0
90662,test,low,25.0
55314,test,low,34.0
29191,test,low,39.0
75104,test,low,32.0
61415,test,low,32.0
54905,test,low,35.0
96433,test,low,37.0
77139,test,low,31.0
50751,test,low,32.0
37948,test,low,28.0
80816,test,low,21.0
56730,test,low,36.0
33046,test,low,44.0
26312,test,low,20.0
1091,test,low,28.0
83638,test,low,31.0
30866,test,low,30.0
82509,test,low,35.0
62113,test,low,32.0
60744,test,low,19.0
85474,test,low,39.0
67241,test,low,29.0
203,test,low,34.0
67459,test,low,34.0
80565,test,low,38.0
95517,test,low,38.0
36609,test,low,26.0
45720,test,low,39.0
93326,test,low,39.0
65628,test,low,24.0
62521,test,low,25.0
4020,test,low,22.0
55348,test,low,23.0
23919,test,low,38.0
35637,test,low,28.0
41867,test,low,20.0
92291,test,low,31.0
89473,test,low,29.0
50292,test,low,36.0
86461,test,low,40.0
9370,test,low,34.0
86656,test,low,30.0
2180,test,low,31.0
96089,test,low,34.0
13453,test,low,17.0
91997,test,low,36.0
35281,test,low,30.0
85225,test,low,23.0
46818,test,low,26.0
58295,test,low,26.0
65615,test,low,40.0
79368,test,low,36.0
22740,test,low,43.0
38084,test,low,29.0
59952,test,low,33.0
58613,test,low,33.0
52254,test,low,27.0
52574,test,low,27.0
20074,test,low,48.0
25219,test,low,45.0
69628,test,low,35.0
49467,test,low,30.0
99756,test,low,37.0
99515,test,low,35.0
82752,test,low,36.0
25981,test,low,40.0
96709,test,low,35.0
45762,test,low,31.0
31401,test,low,35.0
57025,test,low,28.0
13717,test,low,34.0
56890,test,low,25.0
44890,test,low,30.0
37032,test,low,27.0
5410,test,low,40.0
83263,test,low,35.0
3819,test,low,27.0
15215,test,low,32.0
37349,test,low,36.0
42067,test,low,35.0
74682,test,low,37.0
26686,test,low,27.0
90334,test,low,38.0
30972,test,low,35.0
86714,test,low,37.0
17356,test,low,36.0
84292,test,low,31.0
85294,test,low,24.0
59776,test,low,34.0
62835,test,low,28.0
98262,test,low,30.0
54816,test,low,32.0
11229,test,low,34.0
96684,test,low,35.0
16362,test,low,18.0
13009,test,low,35.0
34434,test,low,31.0
46795,test,low,37.0
18547,test,low,35.0
73904,test,low,34.0
40971,test,low,29.0
45800,test,low,39.0
81590,test,low,40.0
62105,test,low,25.0
80181,test,low,48.0
55405,test,low,27.0
90556,test,low,32.0
92596,test,low,32.0
15933,test,low,27.0
93147,test,low,29.0
20377,test,low,30.0
5457,test,low,37.0
29839,test,low,32.0
83139,test,low,32.0
42169,test,low,25.0
47067,test,low,41.0
85938,test,low,30.0
72122,test,low,32.0
61776,test,low,38.0
10353,test,low,25.0
15823,test,low,37.0
8609,test,low,33.0
43309,test,low,29.0
78198,test,low,28.0
77034,test,low,32.0
70014,test,low,32.0
91357,test,low,34.0
6156,test,low,34.0
9626,test,low,34.0
71730,test,low,35.0
63181,test,low,42.0
30686,test,low,35.0
2460,test,low,35.0
15033,test,low,28.0
22462,test,low,31.0
45523,test,low,35.0
38197,test,low,49.0
88172,test,low,35.0
2598,test,low,28.0
41288,test,low,32.0
40855,test,low,50.0
800,test,low,37.0
83706,test,low,39.0
58107,test,low,32.0
98770,test,low,25.0
90018,test,low,31.0
81162,test,low,45.0
82869,test,low,28.0
21109,test,low,35.0
67551,test,low,27.0
18768,test,low,37.0
26533,test,low,33.0
58545,test,low,30.0
14345,test,low,33.0
1722,test,low,32.0
20882,test,low,31.0
43798,test,low,29.0
21291,test,low,29.0
21663,test,low,34.0
57019,test,low,39.0
96096,test,low,51.0
17680,test,low,22.0
68932,test,low,38.0
18631,test,low,41.0
7646,test,low,48.0
76243,test,low,27.0
68960,test,low,28.0
6041,test,low,28.0
16999,test,low,37.0
64922,test,low,40.0
38992,test,low,26.0
90660,test,low,34.0
35918,test,low,34.0
68787,test,low,43.0
4160,test,low,33.0
81344,test,low,27.0
83004,test,low,39.0
43475,test,low,35.0
38658,test,low,38.0
65089,test,low,34.0
24059,test,low,34.0
74018,test,low,38.0
66146,test,low,27.0
69751,test,low,31.0
34601,test,low,30.0
27202,test,low,33.0
75618,test,low,33.0
89130,test,low,33.0
77490,test,low,40.0
7143,test,low,33.0
94649,test,low,36.0
64328,test,low,25.0
22650,test,low,33.0
75254,test,low,36.0
21345,test,low,47.0
35703,test,low,38.0
89557,test,low,31.0
92555,test,low,20.0
36148,test,low,36.0
42825,test,low,33.0
94382,test,low,33.0
20709,test,low,33.0
98698,test,low,30.0
40150,test,low,30.0
72893,test,low,34.0
71084,test,low,34.0
62338,test,low,31.0
58943,test,low,29.0
29842,test,low,36.0
58994,test,low,35.0
31356,test,low,30.0
15287,test,low,28.0
61118,test,low,35.0
99248,test,low,30.0
75965,test,low,35.0
82736,test,low,33.0
30594,test,low,34.0
94499,test,low,33.0
51171,test,low,26.0
81665,test,low,25.0
15375,test,low,36.0
39401,test,low,24.0
42856,test,low,29.0
82961,test,low,28.0
18281,test,low,32.0
60786,test,low,37.0
15567,test,low,29.0
74572,test,low,36.0
94025,test,low,29.0
25649,test,low,30.0
57150,test,low,30.0
92845,test,low,41.0
19364,test,low,31.0
15956,test,low,32.0
97654,test,low,43.0
56048,test,low,20.0
99769,test,low,39.0
48776,test,low,29.0
31180,test,low,27.0
47663,test,low,41.0
68815,test,low,33.0
97705,test,low,32.0
84517,test,low,30.0
57746,test,low,27.0
5859,test,low,32.0
99341,test,low,40.0
4824,test,low,31.0
35331,test,low,33.0
34574,test,low,36.0
37813,test,low,45.0
10976,test,low,32.0
37775,test,low,27.0
84388,test,low,35.0
80578,test,low,34.0
30618,test,low,28.0
63821,test,low,29.0
93707,test,low,38.0
40993,test,low,39.0
61829,test,low,40.0
61515,test,low,32.0
56662,test,low,32.0
42354,test,low,29.0
69315,test,low,44.0
11245,test,low,33.0
49162,test,low,31.0
10038,test,low,31.0
86062,test,low,32.0
91547,test,low,26.0
21921,test,low,38.0
537,test,low,27.0
73000,test,low,38.0
94307,test,low,29.0
68702,test,low,51.0
82830,test,low,34.0
67960,test,low,44.0
39600,test,low,24.0
40799,test,low,28.0
21043,test,low,31.0
53402,test,low,29.0
25372,test,low,38.0
445,test,low,29.0
19565,test,low,30.0
51067,test,low,42.0
58717,test,low,30.0
9969,test,low,33.0
90007,test,low,27.0
71488,test,low,41.0
85040,test,low,27.0
60162,test,low,31.0
2202,test,low,33.0
74359,test,low,39.0
45680,test,low,37.0
31041,test,low,41.0
16854,test,low,37.0
82467,test,low,35.0
91163,test,low,36.0
63252,test,low,39.0
77818,test,low,31.0
72839,test,low,26.0
50444,test,low,29.0
22049,test,low,32.0
57055,test,low,27.0
81643,test,low,31.0
42741,test,low,27.0
2209,test,low,38.0
81703,test,low,27.0
8499,test,low,34.0
34394,test,low,37.0
12603,test,low,35.0
13429,test,low,39.0
93571,test,low,34.0
53330,test,low,32.0
3336,test,low,22.0
45368,test,low,31.0
31378,test,low,26.0
8945,test,low,42.0
86825,test,low,41.0
12599,test,low,26.0
64733,test,low,29.0
77566,test,low,25.0
25764,test,low,33.0
76382,test,low,20.0
60045,test,low,37.0
81627,test,low,29.0
82229,test,low,34.0
24232,test,low,27.0
30828,test,low,28.0
10134,test,low,28.0
79873,test,low,35.0
26818,test,low,30.0
28110,test,low,28.0
11480,test,low,25.0
98449,test,low,32.0
20233,test,low,40.0
1221,test,low,29.0
10161,test,low,26.0
99355,test,low,41.0
90293,test,low,37.0
25539,test,low,30.0
47080,test,low,37.0
43923,test,low,25.0
65206,test,low,40.0
42534,test,low,38.0
65307,test,low,40.0
56529,test,low,33.0
11548,test,low,35.0
65311,test,low,29.0
90910,test,low,21.0
78647,test,low,41.0
71496,test,low,29.0
27705,test,low,30.0
87029,test,low,32.0
87937,test,low,32.0
49456,test,low,28.0
76647,test,low,32.0
89493,test,low,24.0
21390,test,low,25.0
73906,test,low,28.0
14589,test,low,34.0
10559,test,low,29.0
29874,test,low,43.0
46368,test,low,29.0
33854,test,low,34.0
80292,test,low,32.0
2254,test,low,28.0
58006,test,low,24.0
55669,test,low,34.0
23710,test,low,35.0
41005,test,low,34.0
88114,test,low,32.0
47100,test,low,27.0
5614,test,low,35.0
86271,test,low,41.0
91580,test,low,28.0
71230,test,low,29.0
61257,test,low,47.0
54042,test,low,32.0
51495,test,low,39.0
79846,test,low,41.0
47252,test,low,36.0
57427,test,low,30.0
74555,test,low,28.0
22298,test,low,25.0
32739,test,low,33.0
48876,test,low,39.0
54927,test,low,30.0
7310,test,low,29.0
5188,test,low,34.0
88893,test,low,36.0
60631,test,low,26.0
42807,test,low,29.0
67120,test,low,43.0
75076,test,low,27.0
24273,test,low,31.0
86447,test,low,31.0
88945,test,low,28.0
3515,test,low,30.0
54091,test,low,33.0
50650,test,low,35.0
78256,test,low,25.0
34517,test,low,36.0
30289,test,low,37.0
96274,test,low,33.0
28574,test,low,26.0
50998,test,low,44.0
58140,test,low,36.0
7984,test,low,27.0
10040,test,low,37.0
97462,test,low,26.0
40163,test,low,40.0
48576,test,low,42.0
82508,test,low,35.0
30902,test,low,40.0
20911,test,low,40.0
74808,test,low,31.0
13972,test,low,32.0
13466,test,low,37.0
35969,test,low,48.0
88276,test,low,46.0
66636,test,low,30.0
19363,test,low,32.0
35683,test,low,30.0
83461,test,low,33.0
65006,test,low,34.0
59126,test,low,29.0
32328,test,low,30.0
51082,test,low,38.0
14336,test,low,49.0
42498,test,low,32.0
17337,test,low,30.0
51224,test,low,31.0
99609,test,low,31.0
94880,test,low,49.0
10638,test,low,31.0
80179,test,low,30.0
45638,test,low,35.0
97548,test,low,30.0
89924,test,low,35.0
61196,test,low,28.0
54308,test,low,32.0
23963,test,low,43.0
88777,test,low,25.0
19348,test,low,39.0
20031,test,low,31.0
41857,test,low,25.0
71768,test,low,33.0
10441,test,low,28.0
96581,test,low,31.0
69396,test,low,30.0
39552,test,low,48.0
250,test,low,30.0
48173,test,low,40.0
12806,test,low,38.0
98070,test,low,30.0
99682,test,low,29.0
99143,test,low,34.0
37958,test,low,18.0
11959,test,low,35.0
189,test,low,33.0
53724,test,low,39.0
25869,test,low,39.0
11429,test,low,23.0
79257,test,low,32.0
69853,test,low,31.0
93289,test,low,37.0
48003,test,low,35.0
5203,test,low,24.0
88049,test,low,36.0
7032,test,low,34.0
42798,test,low,44.0
24414,test,low,32.0
72933,test,low,36.0
16123,test,low,33.0
18104,test,low,37.0
13285,test,low,29.0
96679,test,low,24.0
75304,test,low,28.0
96345,test,low,31.0
99106,test,low,40.0
5973,test,low,38.0
65024,test,low,37.0
44924,test,low,27.0
11318,test,low,30.0
78540,test,low,30.0
16202,test,low,31.0
31577,test,low,33.0
15374,test,low,36.0
13193,test,low,23.0
11104,test,low,26.0
20535,test,low,28.0
26382,test,low,30.0
10402,test,low,29.0
24642,test,low,31.0
20308,test,low,31.0
80011,test,low,32.0
31946,test,low,48.0
11684,test,low,29.0
25996,test,low,32.0
59670,test,low,30.0
82579,test,low,36.0
81576,test,low,37.0
94144,test,low,29.0
15109,test,low,27.0
75159,test,low,41.0
34701,test,low,36.0
47652,test,low,40.0
31219,test,low,35.0
19729,test,low,44.0
8000,test,low,32.0
5177,test,low,40.0
14893,test,low,35.0
34473,test,low,39.0
60191,test,low,28.0
90445,test,low,33.0
98729,test,low,31.0
98267,test,low,40.0
89945,test,low,34.0
43153,test,low,36.0
68013,test,low,28.0
32654,test,low,33.0
78649,test,low,38.0
32266,test,low,36.0
42596,test,low,34.0
3099,test,low,34.0
5427,test,low,33.0
65389,test,low,41.0
15087,test,low,32.0
83647,test,low,32.0
71102,test,low,23.0
97457,test,low,26.0
34477,test,low,26.0
38711,test,low,35.0
74030,test,low,42.0
81078,test,low,28.0
30635,test,low,28.0
50285,test,low,30.0
72462,test,low,35.0
96294,test,low,31.0
7175,test,low,32.0
694,test,low,40.0
40435,test,low,31.0
71178,test,low,29.0
4681,test,low,38.0
14306,test,low,43.0
12010,test,low,35.0
16969,test,low,25.0
78070,test,low,34.0
8374,test,low,38.0
49599,test,low,38.0
59715,test,low,32.0
77836,test,low,25.0
15706,test,low,34.0
61565,test,low,30.0
54517,test,low,33.0
13596,test,low,28.0
12422,test,low,39.0
44311,test,low,34.0
93403,test,low,32.0
80063,test,low,27.0
30152,test,low,27.0
29349,test,low,27.0
88923,test,low,57.0
69973,test,low,27.0
40712,test,low,39.0
43885,test,low,37.0
72360,test,low,30.0
84358,test,low,38.0
26967,test,low,35.0
72453,test,low,30.0
42148,test,low,41.0
24387,test,low,29.0
49839,test,low,31.0
71510,test,low,36.0
69598,test,low,35.0
6140,test,low,34.0
97590,test,low,26.0
95384,test,low,43.0
77191,test,low,30.0
45447,test,low,22.0
3069,test,low,28.0
52844,test,low,38.0
19791,test,low,36.0
18888,test,low,41.0
21952,test,low,33.0
46301,test,low,44.0
30884,test,low,46.0
99927,test,low,38.0
82143,test,low,30.0
45255,test,low,30.0
55214,test,low,29.0
80926,test,low,34.0
70015,test,low,38.0
26589,test,low,32.0
96678,test,low,38.0
65442,test,low,25.0
44795,test,low,37.0
42449,test,low,30.0
55765,test,low,38.0
57070,test,low,30.0
93585,test,low,29.0
20135,test,low,34.0
43203,test,low,30.0
25234,test,low,38.0
73734,test,low,31.0
78158,test,low,31.0
33855,test,low,38.0
10112,test,low,30.0
3072,test,low,30.0
11529,test,low,27.0
15492,test,low,35.0
94956,test,low,35.0
57177,test,low,23.0
96718,test,low,48.0
65811,test,low,30.0
74500,test,low,42.0
28245,test,low,36.0
11442,test,low,46.0
91702,test,low,32.0
95682,test,low,36.0
61601,test,low,34.0
59331,test,low,36.0
71259,test,low,32.0
69636,test,low,34.0
76138,test,low,23.0
8426,test,low,19.0
27072,test,low,32.0
81719,test,low,35.0
36078,test,low,30.0
2263,test,low,37.0
71960,test,low,34.0
37150,test,low,43.0
30962,test,low,26.0
55397,test,low,31.0
1004,test,low,29.0
46454,test,low,34.0
4468,test,low,37.0
82269,test,low,41.0
90328,test,low,29.0
64970,test,low,31.0
46889,test,low,31.0
83511,test,low,27.0
33284,test,low,37.0
72405,test,low,28.0
49009,test,low,20.0
28703,test,low,40.0
49167,test,low,31.0
52413,test,low,31.0
2067,test,low,39.0
91477,test,low,31.0
14046,test,low,37.0
68399,test,low,32.0
3870,test,low,32.0
50041,test,low,24.0
33841,test,low,32.0
39490,test,low,41.0
19208,test,low,39.0
81306,test,low,37.0
57936,test,low,33.0
55415,test,low,32.0
98073,test,low,25.0
56187,test,low,25.0
14533,test,low,34.0
36205,test,low,29.0
77819,test,low,28.0
12108,test,low,33.0
93030,test,low,37.0
68085,test,low,38.0
68211,test,low,35.0
79648,test,low,36.0
49422,test,low,38.0
48568,test,low,39.0
15303,test,low,31.0
46820,test,low,28.0
5429,test,low,32.0
54216,test,low,40.0
42123,test,low,28.0
99260,test,low,33.0
8438,test,low,23.0
24762,test,low,36.0
95241,test,low,44.0
24341,test,low,25.0
22086,test,low,35.0
84822,test,low,28.0
89653,test,low,32.0
25466,test,low,33.0
4904,test,low,47.0
35619,test,low,31.0
30470,test,low,30.0
29325,test,low,44.0
95600,test,low,23.0
20847,test,low,31.0
45270,test,low,36.0
18100,test,low,40.0
99175,test,low,29.0
73867,test,low,34.0
37987,test,low,29.0
54129,test,low,41.0
12611,test,low,41.0
19521,test,low,44.0
25307,test,low,27.0
16308,test,low,34.0
38952,test,low,35.0
40522,test,low,36.0
45209,test,low,34.0
61001,test,low,38.0
16089,test,low,22.0
84081,test,low,33.0
62236,test,low,28.0
66816,test,low,32.0
32793,test,low,26.0
24345,test,low,37.0
42022,test,low,37.0
68030,test,low,37.0
96463,test,low,40.0
26647,test,low,38.0
70737,test,low,34.0
86390,test,low,27.0
45167,test,low,37.0
83483,test,low,27.0
5597,test,low,27.0
44745,test,low,40.0
4665,test,low,38.0
9161,test,low,33.0
12192,test,low,28.0
32615,test,low,41.0
76914,test,low,30.0
49537,test,low,37.0
77642,test,low,35.0
87094,test,low,34.0
56096,test,low,41.0
52819,test,low,34.0
69168,test,low,41.0
91837,test,low,33.0
70049,test,low,35.0
30974,test,low,31.0
46921,test,low,45.0
5774,test,low,33.0
8264,test,low,41.0
90423,test,low,34.0
91274,test,low,32.0
17614,test,low,30.0
57561,test,low,29.0
32692,test,low,32.0
11110,test,low,48.0
97923,test,low,29.0
33770,test,low,39.0
40113,test,low,27.0
26822,test,low,28.0
26198,test,low,33.0
9726,test,low,35.0
28323,test,low,38.0
8709,test,low,27.0
13949,test,low,44.0
42428,test,low,34.0
72950,test,low,28.0
81674,test,low,31.0
42815,test,low,28.0
35671,test,low,23.0
25566,test,low,42.0
56753,test,low,37.0
18903,test,low,33.0
47,test,low,35.0
31321,test,low,31.0
10420,test,low,41.0
31754,test,low,26.0
3677,test,low,27.0
43677,test,low,35.0
31130,test,low,21.0
3528,test,low,32.0
78851,test,low,30.0
44907,test,low,30.0
62017,test,low,38.0
61759,test,low,36.0
61151,test,low,32.0
75200,test,low,36.0
82297,test,low,37.0
8678,test,low,39.0
64685,test,low,33.0
48942,test,low,39.0
95247,test,low,28.0
98359,test,low,33.0
37753,test,low,31.0
96628,test,low,28.0
51687,test,low,23.0
7344,test,low,37.0
63368,test,low,33.0
22568,test,low,36.0
86842,test,low,33.0
99890,test,low,26.0
50668,test,low,36.0
6403,test,low,43.0
31609,test,low,34.0
52834,test,low,25.0
52468,test,low,30.0
66712,test,low,22.0
4839,test,low,37.0
18959,test,low,31.0
74871,test,low,31.0
96501,test,low,36.0
21492,test,low,36.0
38542,test,low,25.0
18399,test,low,33.0
23552,test,low,29.0
61104,test,low,49.0
25141,test,low,31.0
26409,test,low,29.0
38801,test,low,32.0
25123,test,low,26.0
55093,test,low,37.0
8963,test,low,37.0
44910,test,low,41.0
76495,test,low,33.0
49554,test,low,43.0
4233,test,low,29.0
64242,test,low,44.0
27291,test,low,31.0
7207,test,low,28.0
45033,test,low,44.0
24596,test,low,36.0
90453,test,low,27.0
71043,test,low,33.0
80428,test,low,33.0
85914,test,low,28.0
88549,test,low,30.0
26793,test,low,42.0
96352,test,low,34.0
49407,test,low,25.0
7097,test,low,34.0
21590,test,low,39.0
28349,test,low,38.0
91394,test,low,23.0
45869,test,low,34.0
