order_id,delivery_time,district,experiment_group
5426,47.0,Purlieus,control
4386,51.0,Purlieus,control
4415,38.0,Purlieus,control
5161,40.0,Purlieus,control
1938,56.0,Purlieus,control
3387,54.0,Purlieus,control
9529,36.0,Purlieus,control
4897,46.0,Purlieus,control
5891,49.0,Purlieus,control
4043,58.0,Purlieus,control
5055,46.0,Purlieus,control
3960,50.0,Purlieus,control
8512,30.0,Purlieus,control
4185,26.0,Central,control
6820,37.0,Purlieus,control
5138,60.0,Purlieus,control
10513,45.0,Purlieus,control
8983,46.0,Purlieus,control
6505,38.0,Purlieus,control
6341,54.0,Purlieus,control
2235,49.0,Purlieus,control
9866,56.0,Purlieus,control
9762,69.0,Suburb,control
4552,41.0,Purlieus,control
2247,43.0,Purlieus,control
10039,33.0,Purlieus,control
1019,45.0,Purlieus,control
7475,40.0,Purlieus,control
1114,45.0,Purlieus,control
1232,40.0,Purlieus,control
9677,58.0,Purlieus,control
7437,47.0,Purlieus,control
7903,37.0,Purlieus,control
7110,34.0,Purlieus,control
6116,50.0,Purlieus,control
9048,28.0,Central,control
6003,34.0,Purlieus,control
4213,38.0,Purlieus,control
6242,40.0,Purlieus,control
5824,56.0,Purlieus,control
9032,39.0,Purlieus,control
1125,19.0,Central,control
4689,58.0,Purlieus,control
2679,47.0,Purlieus,control
4574,49.0,Purlieus,control
9368,43.0,Purlieus,control
7502,28.0,Central,control
10843,46.0,Purlieus,control
9878,46.0,Purlieus,control
2376,38.0,Purlieus,control
2499,42.0,Purlieus,control
1643,48.0,Purlieus,control
6690,56.0,Purlieus,control
4761,51.0,Purlieus,control
4447,47.0,Purlieus,control
3134,31.0,Purlieus,control
7207,45.0,Purlieus,control
10480,32.0,Purlieus,control
3294,25.0,Central,control
4829,50.0,Purlieus,control
3497,48.0,Purlieus,control
1834,55.0,Purlieus,control
8643,37.0,Purlieus,control
7198,56.0,Purlieus,control
3942,47.0,Purlieus,control
3459,43.0,Purlieus,control
10602,60.0,Purlieus,control
1115,31.0,Purlieus,control
4634,40.0,Purlieus,control
8802,49.0,Purlieus,control
7370,53.0,Purlieus,control
3633,55.0,Purlieus,control
9130,55.0,Purlieus,control
10176,35.0,Purlieus,control
8953,63.0,Suburb,control
3635,37.0,Purlieus,control
5538,47.0,Purlieus,control
1981,31.0,Purlieus,control
5995,50.0,Purlieus,control
4074,40.0,Purlieus,control
5231,61.0,Suburb,control
6233,48.0,Purlieus,control
7941,37.0,Purlieus,control
3291,32.0,Purlieus,control
9874,36.0,Purlieus,control
7898,34.0,Purlieus,control
6319,32.0,Purlieus,control
10184,31.0,Purlieus,control
9744,46.0,Purlieus,control
4003,26.0,Central,control
7080,41.0,Purlieus,control
6131,42.0,Purlieus,control
5649,49.0,Purlieus,control
6038,62.0,Suburb,control
2823,44.0,Purlieus,control
3835,48.0,Purlieus,control
9541,43.0,Purlieus,control
9968,52.0,Purlieus,control
6234,48.0,Purlieus,control
8128,27.0,Central,control
1165,32.0,Purlieus,control
1945,53.0,Purlieus,control
9123,36.0,Purlieus,control
9524,44.0,Purlieus,control
4439,16.0,Central,control
1520,23.0,Central,control
2815,36.0,Purlieus,control
6081,46.0,Purlieus,control
9176,29.0,Central,control
3110,45.0,Purlieus,control
7608,55.0,Purlieus,control
1020,51.0,Purlieus,control
5731,38.0,Purlieus,control
2633,42.0,Purlieus,control
6126,37.0,Purlieus,control
9394,58.0,Purlieus,control
10321,47.0,Purlieus,control
10691,32.0,Purlieus,control
2190,57.0,Purlieus,control
4262,50.0,Purlieus,control
10839,39.0,Purlieus,control
2416,45.0,Purlieus,control
4249,35.0,Purlieus,control
4071,55.0,Purlieus,control
7251,21.0,Central,control
6902,72.0,Suburb,control
1987,60.0,Purlieus,control
6287,49.0,Purlieus,control
10673,69.0,Suburb,control
2339,58.0,Purlieus,control
1797,26.0,Central,control
7847,63.0,Suburb,control
4393,35.0,Purlieus,control
1188,37.0,Purlieus,control
3965,62.0,Suburb,control
10651,55.0,Purlieus,control
3462,40.0,Purlieus,control
8974,56.0,Purlieus,control
3000,38.0,Purlieus,control
2380,50.0,Purlieus,control
9171,52.0,Purlieus,control
5583,36.0,Purlieus,control
9476,48.0,Purlieus,control
7678,37.0,Purlieus,control
10525,38.0,Purlieus,control
10649,61.0,Suburb,control
9736,49.0,Purlieus,control
6877,46.0,Purlieus,control
6888,50.0,Purlieus,control
3276,40.0,Purlieus,control
8867,47.0,Purlieus,control
2356,52.0,Purlieus,control
3939,56.0,Purlieus,control
3721,41.0,Purlieus,control
2214,49.0,Purlieus,control
5910,49.0,Purlieus,control
10381,59.0,Purlieus,control
9321,44.0,Purlieus,control
11022,43.0,Purlieus,control
1505,39.0,Purlieus,control
6179,37.0,Purlieus,control
8830,45.0,Purlieus,control
1088,62.0,Suburb,control
2363,52.0,Purlieus,control
3832,56.0,Purlieus,control
9261,39.0,Purlieus,control
1978,59.0,Purlieus,control
5964,24.0,Central,control
8987,41.0,Purlieus,control
1364,60.0,Purlieus,control
7702,66.0,Suburb,control
9278,50.0,Purlieus,control
9609,52.0,Purlieus,control
10600,55.0,Purlieus,control
1359,41.0,Purlieus,control
4457,39.0,Purlieus,control
9872,61.0,Suburb,control
8082,65.0,Suburb,control
2155,38.0,Purlieus,control
10872,53.0,Purlieus,control
6441,31.0,Purlieus,control
3910,55.0,Purlieus,control
10985,42.0,Purlieus,control
4451,46.0,Purlieus,control
11013,51.0,Purlieus,control
4474,65.0,Suburb,control
5505,37.0,Purlieus,control
4407,44.0,Purlieus,control
3463,26.0,Central,control
11063,59.0,Purlieus,control
9378,37.0,Purlieus,control
3260,59.0,Purlieus,control
8091,41.0,Purlieus,control
10385,37.0,Purlieus,control
5369,37.0,Purlieus,control
10821,46.0,Purlieus,control
4476,53.0,Purlieus,control
1301,36.0,Purlieus,control
1867,39.0,Purlieus,control
11060,57.0,Purlieus,control
11083,46.0,Purlieus,control
6580,36.0,Purlieus,control
4303,41.0,Purlieus,control
1291,51.0,Purlieus,control
7127,53.0,Purlieus,control
7488,48.0,Purlieus,control
6308,52.0,Purlieus,control
10865,44.0,Purlieus,control
6250,41.0,Purlieus,control
9698,46.0,Purlieus,control
7004,55.0,Purlieus,control
1511,35.0,Purlieus,control
6583,49.0,Purlieus,control
2545,39.0,Purlieus,control
2107,27.0,Central,control
5922,48.0,Purlieus,control
7265,61.0,Suburb,control
9691,49.0,Purlieus,control
1741,52.0,Purlieus,control
2733,38.0,Purlieus,control
4251,57.0,Purlieus,control
8789,44.0,Purlieus,control
9518,61.0,Suburb,control
5177,39.0,Purlieus,control
8033,42.0,Purlieus,control
2078,51.0,Purlieus,control
1108,47.0,Purlieus,control
2348,51.0,Purlieus,control
3706,63.0,Suburb,control
1990,35.0,Purlieus,control
9864,36.0,Purlieus,control
8214,41.0,Purlieus,control
7677,57.0,Purlieus,control
2937,71.0,Suburb,control
3357,42.0,Purlieus,control
7578,45.0,Purlieus,control
1435,40.0,Purlieus,control
1737,51.0,Purlieus,control
6017,31.0,Purlieus,control
10749,54.0,Purlieus,control
1040,39.0,Purlieus,control
3225,42.0,Purlieus,control
3809,37.0,Purlieus,control
3615,26.0,Central,control
2383,45.0,Purlieus,control
2891,40.0,Purlieus,control
8793,47.0,Purlieus,control
1001,47.0,Purlieus,control
10683,53.0,Purlieus,control
7019,49.0,Purlieus,control
1394,42.0,Purlieus,control
6375,31.0,Purlieus,control
2250,60.0,Purlieus,control
7695,48.0,Purlieus,control
1227,50.0,Purlieus,control
7494,51.0,Purlieus,control
4228,35.0,Purlieus,control
3622,51.0,Purlieus,control
3606,65.0,Suburb,control
1562,38.0,Purlieus,control
7195,35.0,Purlieus,control
9905,41.0,Purlieus,control
1960,47.0,Purlieus,control
3535,54.0,Purlieus,control
7499,29.0,Central,control
10855,45.0,Purlieus,control
2275,41.0,Purlieus,control
5374,52.0,Purlieus,control
10125,48.0,Purlieus,control
9642,58.0,Purlieus,control
7669,58.0,Purlieus,control
5710,61.0,Suburb,control
2813,43.0,Purlieus,control
7942,46.0,Purlieus,control
7241,48.0,Purlieus,control
7851,44.0,Purlieus,control
9537,41.0,Purlieus,control
7158,45.0,Purlieus,control
10505,25.0,Central,control
4723,36.0,Purlieus,control
5921,44.0,Purlieus,control
9481,43.0,Purlieus,control
1631,48.0,Purlieus,control
7431,58.0,Purlieus,control
4078,41.0,Purlieus,control
5484,43.0,Purlieus,control
2721,47.0,Purlieus,control
2419,51.0,Purlieus,control
2783,54.0,Purlieus,control
3864,31.0,Purlieus,control
4192,38.0,Purlieus,control
3377,42.0,Purlieus,control
10521,54.0,Purlieus,control
5425,43.0,Purlieus,control
7013,42.0,Purlieus,control
1129,46.0,Purlieus,control
4230,55.0,Purlieus,control
3111,55.0,Purlieus,control
8328,51.0,Purlieus,control
5382,33.0,Purlieus,control
10690,52.0,Purlieus,control
3748,38.0,Purlieus,control
10871,32.0,Purlieus,control
1216,66.0,Suburb,control
9557,57.0,Purlieus,control
8659,41.0,Purlieus,control
10732,37.0,Purlieus,control
3578,62.0,Suburb,control
6028,45.0,Purlieus,control
8326,56.0,Purlieus,control
3381,45.0,Purlieus,control
9776,53.0,Purlieus,control
6059,49.0,Purlieus,control
2796,66.0,Suburb,control
3158,27.0,Central,control
7647,50.0,Purlieus,control
5357,45.0,Purlieus,control
5909,29.0,Central,control
10451,26.0,Central,control
4356,34.0,Purlieus,control
2205,39.0,Purlieus,control
8200,34.0,Purlieus,control
1916,38.0,Purlieus,control
7779,33.0,Purlieus,control
6655,45.0,Purlieus,control
6000,45.0,Purlieus,control
7200,37.0,Purlieus,control
7865,32.0,Purlieus,control
9556,51.0,Purlieus,control
4461,35.0,Purlieus,control
10237,55.0,Purlieus,control
10072,60.0,Purlieus,control
9034,55.0,Purlieus,control
3479,54.0,Purlieus,control
9023,55.0,Purlieus,control
6823,28.0,Central,control
7223,44.0,Purlieus,control
1645,40.0,Purlieus,control
9707,53.0,Purlieus,control
3018,42.0,Purlieus,control
4316,41.0,Purlieus,control
10668,42.0,Purlieus,control
5521,70.0,Suburb,control
10350,28.0,Central,control
10733,47.0,Purlieus,control
3568,40.0,Purlieus,control
3131,31.0,Purlieus,control
7753,32.0,Purlieus,control
8577,44.0,Purlieus,control
8906,55.0,Purlieus,control
8998,41.0,Purlieus,control
6488,49.0,Purlieus,control
10675,39.0,Purlieus,control
9022,45.0,Purlieus,control
7776,53.0,Purlieus,control
3424,44.0,Purlieus,control
6865,38.0,Purlieus,control
3451,47.0,Purlieus,control
5493,30.0,Purlieus,control
9391,47.0,Purlieus,control
11084,38.0,Purlieus,control
7958,43.0,Purlieus,control
3808,40.0,Purlieus,control
8190,47.0,Purlieus,control
2292,40.0,Purlieus,control
9760,53.0,Purlieus,control
6316,40.0,Purlieus,control
4404,55.0,Purlieus,control
4571,52.0,Purlieus,control
8783,29.0,Central,control
1676,41.0,Purlieus,control
9942,38.0,Purlieus,control
6670,42.0,Purlieus,control
6373,47.0,Purlieus,control
8134,33.0,Purlieus,control
4172,33.0,Purlieus,control
10648,38.0,Purlieus,control
5779,80.0,Suburb,control
9910,68.0,Suburb,control
8291,55.0,Purlieus,control
4265,41.0,Purlieus,control
9550,47.0,Purlieus,control
7420,48.0,Purlieus,control
6517,52.0,Purlieus,control
2218,56.0,Purlieus,control
4006,44.0,Purlieus,control
9734,65.0,Suburb,control
5625,26.0,Central,control
1856,36.0,Purlieus,control
11057,38.0,Purlieus,control
3228,38.0,Purlieus,control
3378,45.0,Purlieus,control
8684,52.0,Purlieus,control
4828,40.0,Purlieus,control
5620,57.0,Purlieus,control
8657,50.0,Purlieus,control
2982,44.0,Purlieus,control
7296,47.0,Purlieus,control
6424,38.0,Purlieus,control
7697,46.0,Purlieus,control
5094,59.0,Purlieus,control
9360,45.0,Purlieus,control
1012,51.0,Purlieus,control
7820,49.0,Purlieus,control
3920,34.0,Purlieus,control
7570,41.0,Purlieus,control
8127,67.0,Suburb,control
1954,48.0,Purlieus,control
9427,53.0,Purlieus,control
4729,43.0,Purlieus,control
9728,22.0,Central,control
2458,35.0,Purlieus,control
7479,32.0,Purlieus,control
1295,56.0,Purlieus,control
3464,32.0,Purlieus,control
4755,47.0,Purlieus,control
7988,52.0,Purlieus,control
1778,36.0,Purlieus,control
11004,53.0,Purlieus,control
4642,31.0,Purlieus,control
4313,28.0,Central,control
6930,33.0,Purlieus,control
8811,54.0,Purlieus,control
9491,39.0,Purlieus,control
3299,23.0,Central,control
6194,39.0,Purlieus,control
4123,50.0,Purlieus,control
4240,48.0,Purlieus,control
4507,48.0,Purlieus,control
7057,50.0,Purlieus,control
1452,35.0,Purlieus,control
10885,37.0,Purlieus,control
9814,48.0,Purlieus,control
10052,52.0,Purlieus,control
10588,32.0,Purlieus,control
5795,46.0,Purlieus,control
8519,51.0,Purlieus,control
7802,60.0,Purlieus,control
7315,53.0,Purlieus,control
10936,38.0,Purlieus,control
8866,39.0,Purlieus,control
10727,47.0,Purlieus,control
5007,33.0,Purlieus,control
10186,42.0,Purlieus,control
1152,47.0,Purlieus,control
10111,47.0,Purlieus,control
2277,19.0,Central,control
2491,48.0,Purlieus,control
3181,39.0,Purlieus,control
5982,68.0,Suburb,control
4867,49.0,Purlieus,control
4789,51.0,Purlieus,control
2252,45.0,Purlieus,control
2483,44.0,Purlieus,control
5889,57.0,Purlieus,control
4596,54.0,Purlieus,control
8551,55.0,Purlieus,control
9274,44.0,Purlieus,control
9449,44.0,Purlieus,control
4779,41.0,Purlieus,control
5465,37.0,Purlieus,control
8905,48.0,Purlieus,control
8433,50.0,Purlieus,control
4252,42.0,Purlieus,control
2053,37.0,Purlieus,control
4669,51.0,Purlieus,control
2023,42.0,Purlieus,control
4956,49.0,Purlieus,control
2433,47.0,Purlieus,control
10396,44.0,Purlieus,control
5970,52.0,Purlieus,control
4598,42.0,Purlieus,control
3047,48.0,Purlieus,control
7242,63.0,Suburb,control
9820,64.0,Suburb,control
7809,48.0,Purlieus,control
9223,49.0,Purlieus,control
10667,42.0,Purlieus,control
2625,51.0,Purlieus,control
4314,22.0,Central,control
1514,30.0,Purlieus,control
10145,39.0,Purlieus,control
6109,48.0,Purlieus,control
3623,57.0,Purlieus,control
7481,47.0,Purlieus,control
1096,38.0,Purlieus,control
8864,34.0,Purlieus,control
3961,38.0,Purlieus,control
10636,59.0,Purlieus,control
8814,45.0,Purlieus,control
5738,44.0,Purlieus,control
3612,41.0,Purlieus,control
6230,42.0,Purlieus,control
6579,21.0,Central,control
1272,58.0,Purlieus,control
7419,43.0,Purlieus,control
4760,41.0,Purlieus,control
4676,31.0,Purlieus,control
4423,54.0,Purlieus,control
7116,52.0,Purlieus,control
6461,49.0,Purlieus,control
3990,36.0,Purlieus,control
7303,58.0,Purlieus,control
1529,47.0,Purlieus,control
9886,57.0,Purlieus,control
8961,46.0,Purlieus,control
3346,42.0,Purlieus,control
10630,50.0,Purlieus,control
9273,48.0,Purlieus,control
4443,34.0,Purlieus,control
6312,24.0,Central,control
2448,59.0,Purlieus,control
3847,44.0,Purlieus,control
8744,41.0,Purlieus,control
3358,63.0,Suburb,control
10656,35.0,Purlieus,control
2958,50.0,Purlieus,control
1710,52.0,Purlieus,control
6568,43.0,Purlieus,control
8490,46.0,Purlieus,control
4743,55.0,Purlieus,control
7101,42.0,Purlieus,control
6207,54.0,Purlieus,control
2145,41.0,Purlieus,control
4892,52.0,Purlieus,control
1221,56.0,Purlieus,control
9211,40.0,Purlieus,control
5933,58.0,Purlieus,control
10259,37.0,Purlieus,control
10973,34.0,Purlieus,control
9329,38.0,Purlieus,control
6270,42.0,Purlieus,control
3838,24.0,Central,control
1918,41.0,Purlieus,control
7738,62.0,Suburb,control
6919,33.0,Purlieus,control
3255,46.0,Purlieus,control
8932,62.0,Suburb,control
2859,33.0,Purlieus,control
9473,61.0,Suburb,control
9104,53.0,Purlieus,control
6276,35.0,Purlieus,control
4566,43.0,Purlieus,control
9596,38.0,Purlieus,control
10647,44.0,Purlieus,control
9338,41.0,Purlieus,control
3372,36.0,Purlieus,control
4081,23.0,Central,control
7620,58.0,Purlieus,control
1244,41.0,Purlieus,control
2508,49.0,Purlieus,control
8351,47.0,Purlieus,control
8535,29.0,Central,control
5269,47.0,Purlieus,control
6619,46.0,Purlieus,control
6951,32.0,Purlieus,control
2563,55.0,Purlieus,control
11024,44.0,Purlieus,control
5036,44.0,Purlieus,control
3549,39.0,Purlieus,control
6127,60.0,Purlieus,control
7793,41.0,Purlieus,control
9699,56.0,Purlieus,control
6508,33.0,Purlieus,control
7136,40.0,Purlieus,control
5114,65.0,Suburb,control
8305,50.0,Purlieus,control
8980,53.0,Purlieus,control
5408,39.0,Purlieus,control
2584,25.0,Central,control
8396,59.0,Purlieus,control
2128,44.0,Purlieus,control
5946,45.0,Purlieus,control
8169,54.0,Purlieus,control
5469,61.0,Suburb,control
9454,41.0,Purlieus,control
2709,42.0,Purlieus,control
5644,42.0,Purlieus,control
5673,25.0,Central,control
9941,34.0,Purlieus,control
2408,29.0,Central,control
5969,51.0,Purlieus,control
3442,58.0,Purlieus,control
3455,34.0,Purlieus,control
4868,55.0,Purlieus,control
2725,52.0,Purlieus,control
8411,46.0,Purlieus,control
2989,39.0,Purlieus,control
9858,35.0,Purlieus,control
4949,54.0,Purlieus,control
3536,50.0,Purlieus,control
9807,59.0,Purlieus,control
8034,52.0,Purlieus,control
7982,59.0,Purlieus,control
6553,53.0,Purlieus,control
1577,66.0,Suburb,control
1705,43.0,Purlieus,control
1873,57.0,Purlieus,control
2409,46.0,Purlieus,control
3003,51.0,Purlieus,control
5518,46.0,Purlieus,control
8567,48.0,Purlieus,control
10734,45.0,Purlieus,control
7721,50.0,Purlieus,control
3897,35.0,Purlieus,control
4264,55.0,Purlieus,control
7830,60.0,Purlieus,control
4306,39.0,Purlieus,control
4465,47.0,Purlieus,control
7346,65.0,Suburb,control
1181,49.0,Purlieus,control
3348,39.0,Purlieus,control
5344,41.0,Purlieus,control
3187,54.0,Purlieus,control
4308,49.0,Purlieus,control
7497,43.0,Purlieus,control
4342,41.0,Purlieus,control
10214,45.0,Purlieus,control
1073,57.0,Purlieus,control
5544,51.0,Purlieus,control
5082,50.0,Purlieus,control
8850,66.0,Suburb,control
6065,46.0,Purlieus,control
9006,54.0,Purlieus,control
2070,32.0,Purlieus,control
4989,34.0,Purlieus,control
5781,41.0,Purlieus,control
2167,53.0,Purlieus,control
7962,50.0,Purlieus,control
4609,37.0,Purlieus,control
3626,30.0,Purlieus,control
7872,43.0,Purlieus,control
10154,49.0,Purlieus,control
2022,37.0,Purlieus,control
2494,24.0,Central,control
4362,45.0,Purlieus,control
5378,52.0,Purlieus,control
5804,73.0,Suburb,control
5279,39.0,Purlieus,control
2984,47.0,Purlieus,control
1541,56.0,Purlieus,control
10121,52.0,Purlieus,control
10162,48.0,Purlieus,control
9007,45.0,Purlieus,control
6106,45.0,Purlieus,control
2936,38.0,Purlieus,control
6387,23.0,Central,control
6386,45.0,Purlieus,control
3417,58.0,Purlieus,control
1731,65.0,Suburb,control
10477,51.0,Purlieus,control
7746,44.0,Purlieus,control
1729,54.0,Purlieus,control
10796,51.0,Purlieus,control
4164,35.0,Purlieus,control
1861,49.0,Purlieus,control
10156,37.0,Purlieus,control
9883,55.0,Purlieus,control
4950,35.0,Purlieus,control
1720,41.0,Purlieus,control
5173,31.0,Purlieus,control
9789,60.0,Purlieus,control
7096,66.0,Suburb,control
5183,33.0,Purlieus,control
2027,52.0,Purlieus,control
3395,48.0,Purlieus,control
3470,46.0,Purlieus,control
10367,37.0,Purlieus,control
5214,30.0,Purlieus,control
10320,70.0,Suburb,control
8845,70.0,Suburb,control
9291,48.0,Purlieus,control
7263,48.0,Purlieus,control
1450,32.0,Purlieus,control
1769,61.0,Suburb,control
3288,44.0,Purlieus,control
10280,57.0,Purlieus,control
7990,47.0,Purlieus,control
4573,24.0,Central,control
9172,59.0,Purlieus,control
3440,46.0,Purlieus,control
4739,42.0,Purlieus,control
4224,41.0,Purlieus,control
7839,45.0,Purlieus,control
8649,36.0,Purlieus,control
2678,44.0,Purlieus,control
6832,20.0,Central,control
2126,43.0,Purlieus,control
10780,49.0,Purlieus,control
1426,41.0,Purlieus,control
9983,48.0,Purlieus,control
7781,58.0,Purlieus,control
10607,48.0,Purlieus,control
8202,48.0,Purlieus,control
3988,35.0,Purlieus,control
10242,46.0,Purlieus,control
10969,26.0,Central,control
4834,46.0,Purlieus,control
7655,44.0,Purlieus,control
4441,44.0,Purlieus,control
3191,42.0,Purlieus,control
2221,49.0,Purlieus,control
7159,45.0,Purlieus,control
3968,45.0,Purlieus,control
1875,46.0,Purlieus,control
9846,41.0,Purlieus,control
5480,49.0,Purlieus,control
3476,42.0,Purlieus,control
1004,48.0,Purlieus,control
5257,38.0,Purlieus,control
6898,43.0,Purlieus,control
7600,45.0,Purlieus,control
7960,26.0,Central,control
1335,42.0,Purlieus,control
9082,41.0,Purlieus,control
2350,41.0,Purlieus,control
10939,59.0,Purlieus,control
2760,59.0,Purlieus,control
3921,58.0,Purlieus,control
2489,39.0,Purlieus,control
5720,23.0,Central,control
2616,40.0,Purlieus,control
5452,43.0,Purlieus,control
1837,46.0,Purlieus,control
1573,72.0,Suburb,control
8559,51.0,Purlieus,control
